1677880122.000000,122.670060,45.521778,732.282227,-650.438110,732.282227,-650.438110
1677880142.000000,122.669939,45.521728,727.000000,-660.000000,737.000000,-660.000000
1677880152.000000,122.669782,45.521843,737.000000,-670.000000,737.000000,-660.000000
1677880172.000000,122.669814,45.521909,737.000000,-670.000000,747.000000,-670.000000
