1.479482821635139111e-01,1.724864861141143790e-01,1.992258043438712711e-01,2.279845849759393750e-01,2.584999954278476286e-01,2.904278967579163040e-01,3.233465638652818774e-01,3.567644502083138769e-01,3.901319518732067060e-01,4.228568676423429262e-01,4.543230005248982128e-01,4.839111236672878902e-01,5.110213591758169249e-01,5.350959072791556803e-01,5.556410243823635131e-01,5.722471836718845406e-01,5.846064554792754775e-01,5.925263045987309019e-01,5.959392013881793515e-01,5.949076634414772746e-01,5.896245655607335046e-01,5.804087607398649151e-01,5.676962313071076682e-01,5.520271302743398056e-01,5.340291772667794534e-01,5.143979455264988676e-01,4.938746248298099828e-01,4.732218803098327542e-01,4.531984596550825972e-01,4.345332392785382081e-01,4.178994481335530087e-01,4.038898650324672657e-01,3.929938451912300956e-01,3.855770828213022638e-01,3.818650437587907676e-01,3.819309885487101597e-01,3.856894361532809401e-01,3.928957791654578702e-01,4.031525468206658691e-01,4.159225240468771290e-01,4.305485843569420989e-01,4.462797019460153503e-01,4.623022024153058962e-01,4.777749263558462856e-01,4.918666522048844580e-01,5.037938892407487490e-01,5.128570372558429735e-01,5.184729354288331038e-01,5.202019954466411411e-01,5.177684247961983344e-01,5.110724727919669919e-01,5.001941392963500377e-01,4.853883302491919238e-01,4.670719768940226890e-01,4.458041100589743566e-01,4.222602567235112514e-01,3.972027743108315634e-01,3.714488440785218559e-01,3.458378098808535528e-01,3.211993889324978868e-01,2.983240262079959737e-01,2.779363515512897065e-01,2.606723697127841799e-01,2.470607076971016725e-01,2.375079933568670920e-01,2.322882655791183026e-01,2.315362279106625842e-01,2.352441485531781840e-01,2.432622624992502314e-01,2.553026191090703167e-01,2.709464086643245673e-01,2.896548624598084820e-01,3.107838258811913001e-01,3.336020349749936331e-01,3.573129787301753679e-01,3.810800095759661610e-01,4.040540941740615732e-01,4.254033065029823590e-01,4.443428929280039408e-01,4.601645232548357001e-01,4.722632176146236427e-01,4.801604325478807667e-01,4.835219143093610894e-01,4.821691817634070620e-01,4.760838686081266258e-01,4.654046048179663608e-01,4.504166097436144156e-01,4.315346584487370629e-01,4.092805227472331442e-01,3.842563384630959811e-01,3.571155799310912204e-01,3.285334140091709654e-01,2.991781557724654816e-01,2.696853677572937369e-01,2.406358575441615577e-01,2.125384669790939540e-01,1.858181476071593674e-01,1.608094185437220214e-01,1.377549390605959378e-01,1.168086258250300852e-01
1.430999670546006797e-01,1.669493284256845789e-01,1.929855450844286113e-01,2.210466147683786964e-01,2.508924728829779460e-01,2.822041630254709110e-01,3.145865869633246437e-01,3.475750642376321808e-01,3.806457123782838736e-01,4.132294234343174000e-01,4.447289798561321339e-01,4.745386418822613583e-01,5.020653669883544667e-01,5.267507035302197993e-01,5.480923441669766083e-01,5.656643326297541297e-01,5.791349863706998224e-01,5.882817185538863347e-01,5.930021025825186198e-01,5.933207054887658094e-01,5.893914074507063949e-01,5.814951096339604497e-01,5.700329010352048753e-01,5.555149009224510381e-01,5.385451153047065009e-01,5.198027462100203167e-01,5.000204769801137594e-01,4.799603322923559068e-01,4.603877848295205300e-01,4.420448560026298823e-01,4.256230370042763389e-01,4.117369355234427042e-01,4.008996249764478770e-01,3.935007254325188497e-01,3.897882641677711812e-01,3.898553337582356670e-01,3.936324730341240197e-01,4.008865311106059037e-01,4.112265332169180443e-01,4.241167531536349511e-01,4.388968237511067239e-01,4.548083053282034882e-01,4.710267121367636700e-01,4.866976026955496248e-01,5.009750083181125913e-01,5.130602395780974323e-01,5.222390013245254980e-01,5.279147815604314786e-01,5.296366635087524921e-01,5.271200344951278982e-01,5.202591064893555828e-01,5.091306854039927554e-01,4.939891847581585616e-01,4.752534251457150583e-01,4.534862464809285010e-01,4.293683443358343732e-01,4.036679953065556159e-01,3.772084443533554876e-01,3.508346906009249810e-01,3.253812437540440361e-01,3.016421605680938423e-01,2.803443479715727049e-01,2.621247783505965545e-01,2.475119432208967296e-01,2.369116072005515994e-01,2.305967371800735077e-01,2.287013809559765298e-01,2.312182506815008975e-01,2.379998122343844058e-01,2.487627655945395255e-01,2.630958920721019889e-01,2.804713100689542604e-01,3.002591950491045880e-01,3.217459634911009059e-01,3.441557885818877227e-01,3.666751141565900984e-01,3.884795822674335097e-01,4.087625182898101395e-01,4.267638614537759278e-01,4.417982254203396963e-01,4.532806566514120949e-01,4.607486530952013548e-01,4.638791252384067421e-01,4.624992246717637978e-01,4.565903161596330251e-01,4.462847989501484425e-01,4.318559531194417489e-01,4.137014533142115424e-01,3.923216115040442098e-01,3.682937435035280593e-01,3.422442717269574830e-01,3.148202620585677236e-01,2.866620429767665068e-01,2.583783809302380163e-01,2.305254099254400446e-01,2.035901663861816313e-01,1.779791981940159473e-01,1.540123354074983686e-01,1.319213620157188849e-01,1.118530391867151863e-01
1.378464396260295211e-01,1.609361604317580408e-01,1.861954074106200452e-01,2.134839563925393646e-01,2.425871126053970872e-01,2.732141202717633943e-01,3.049998478846993044e-01,3.375100114841069754e-01,3.702500067874467393e-01,4.026772118039328441e-01,4.342164103664243324e-01,4.642777902193214179e-01,4.922768021046627362e-01,5.176550410962358351e-01,5.399012365721632678e-01,5.585714161986805593e-01,5.733073406962533314e-01,5.838523841388244540e-01,5.900641499218489683e-01,5.919232542443061407e-01,5.895378655754804909e-01,5.831437498555256393e-01,5.730997291442154751e-01,5.598786110902825852e-01,5.440537860358490851e-01,5.262818185402716731e-01,5.072814831108377609e-01,4.878098130376831154e-01,4.686358487851028376e-01,4.505128887818986017e-01,4.341501581917319164e-01,4.201849144662054281e-01,4.091560929848481742e-01,4.014806499416120888e-01,3.974337693749813716e-01,3.971340534867037753e-01,4.005346988464189573e-01,4.074214685668169356e-01,4.174180009450408901e-01,4.299986548360760219e-01,4.445086959204642696e-01,4.601911990071285707e-01,4.762196095078987668e-01,4.917345068689055188e-01,5.058827801734530061e-01,5.178571951294146380e-01,5.269342296448952245e-01,5.325080995438284948e-01,5.341190911550808273e-01,5.314746536167900270e-01,5.244621566347436037e-01,5.131527526657455596e-01,4.977963508254690805e-01,4.788082639907100257e-01,4.567485827333054860e-01,4.322957188384123906e-01,4.062158175980905561e-01,3.793298468766100884e-01,3.524801332460709147e-01,3.264979479043176869e-01,3.021734771729576163e-01,2.802291825298078298e-01,2.612972054633961871e-01,2.459011433231660104e-01,2.344422473932819551e-01,2.271898965350281629e-01,2.242760887031318706e-01,2.256936645610521930e-01,2.312980160747838132e-01,2.408121127600627021e-01,2.538347684199757093e-01,2.698521406015300106e-01,2.882524769079223281e-01,3.083440785461968314e-01,3.293763352931231014e-01,3.505635033096712871e-01,3.711106659323426538e-01,3.902410655768195902e-01,4.072237562263513189e-01,4.214003361970877215e-01,4.322094121281779278e-01,4.392074416164190587e-01,4.420847162364636707e-01,4.406754778562463892e-01,4.349614942294386943e-01,4.250688274604921824e-01,4.112579744540385551e-01,3.939080002914380763e-01,3.734956820144738621e-01,3.505709947674375826e-01,3.257304768685765906e-01,2.995900892771349855e-01,2.727591354905624099e-01,2.458166405130659538e-01,2.192913236743909144e-01,1.936459693190957787e-01,1.692666356066832578e-01,1.464567790596560670e-01,1.254360419318145403e-01,1.063431755503918968e-01
1.324319606300138896e-01,1.547202261656732691e-01,1.791576449893477474e-01,2.056271077265554859e-01,2.339410016919328816e-01,2.638388288478518695e-01,2.949877663780929304e-01,3.269864639340270274e-01,3.593722102359112047e-01,3.916314210649416983e-01,4.232132133861309375e-01,4.535456497192025260e-01,4.820540755798950472e-01,5.081808415752271380e-01,5.314056083694186361e-01,5.512653815710922833e-01,5.673734153689283799e-01,5.794361559820063734e-01,5.872674637366057659e-01,5.907994493856112417e-01,5.900893792602168730e-01,5.853222385943593897e-01,5.768086876809990216e-01,5.649782977144564011e-01,5.503681100258439596e-01,5.336067227899468079e-01,5.153942724563375100e-01,4.964788420462438734e-01,4.776299927960904190e-01,4.596102753075481107e-01,4.431457249965675138e-01,4.288964754662803469e-01,4.174287216348354645e-01,4.091893198362625550e-01,4.044843122143859659e-01,4.034625962271627397e-01,4.061058184324259912e-01,4.122253508659114996e-01,4.214669101887119629e-01,4.333230134832142255e-01,4.471530469344764391e-01,4.622102788969564280e-01,4.776747074558433948e-01,4.926902289696352133e-01,5.064042835633739692e-01,5.180079087381451730e-01,5.267740392276459849e-01,5.320919459643947969e-01,5.334959127808799328e-01,5.306865954026495080e-01,5.235439686120487712e-01,5.121313073900922719e-01,4.966902210857552236e-01,4.776273171115314464e-01,4.554935647465025994e-01,4.309578196005495188e-01,4.047762257986217693e-01,3.777593212034722758e-01,3.507386321961192266e-01,3.245343752284761685e-01,2.999256119608060267e-01,2.776238714991268175e-01,2.582508989849965908e-01,2.423208548508859750e-01,2.302270071198390389e-01,2.222327533587648840e-01,2.184666895589530144e-01,2.189214071320937927e-01,2.234557310156884413e-01,2.318001869339252896e-01,2.435655743065154588e-01,2.582545927688002507e-01,2.752764985320654834e-01,2.939647337794775717e-01,3.135973708010326710e-01,3.334200476249979950e-01,3.526708601697899903e-01,3.706064435847678529e-01,3.865282546017154708e-01,3.998078910528447549e-01,4.099101847267028198e-01,4.164128023964588365e-01,4.190211991960893778e-01,4.175779876460562479e-01,4.120661004451943166e-01,4.026055098014667544e-01,3.894436859604210599e-01,3.729403934445734703e-01,3.535477960941962317e-01,3.317871366677039857e-01,3.082234474178983663e-01,2.834398198890863974e-01,2.580127129089107019e-01,2.324896173459560511e-01,2.073701451196475198e-01,1.830912962184793602e-01,1.600173131504439850e-01,1.384341896076003997e-01,1.185485882627291404e-01,1.004906646705502199e-01
1.271106269972756553e-01,1.485846180338376288e-01,1.721840634752701271e-01,1.978154520695077634e-01,2.253190165506395448e-01,2.544655587547673403e-01,2.849558633325885437e-01,3.164230242202296650e-01,3.484378784054175671e-01,3.805175913154079659e-01,4.121372766534142640e-01,4.427443708113608101e-01,4.717753280141421812e-01,4.986740659925238406e-01,5.229114804195152955e-01,5.440052646651053481e-01,5.615392225433935014e-01,5.751812465995278512e-01,5.846991525219022989e-01,5.899736098504008153e-01,5.910074881388078794e-01,5.879310438249520931e-01,5.810025040119055628e-01,5.706037569260554720e-01,5.572310325396970798e-01,5.414806476991932405e-01,5.240300940633285665e-01,5.056149588271150463e-01,4.870023805224454883e-01,4.689619463247480802e-01,4.522351227774870641e-01,4.375044668864143116e-01,4.253639766137246037e-01,4.162919964748331147e-01,4.106280838521313425e-01,4.085551557031257830e-01,4.100880680118297872e-01,4.150695308847492382e-01,4.231739358348647895e-01,4.339192804634698364e-01,4.466869383679030747e-01,4.607485641528776821e-01,4.752989756682063360e-01,4.894934519551596974e-01,5.024875600406958354e-01,5.134774077083084087e-01,5.217381370126640272e-01,5.266585389261535521e-01,5.277698849811285342e-01,5.247674252564609176e-01,5.175234682599346714e-01,5.060915003478466678e-01,4.907013753526078270e-01,4.717461605791036794e-01,4.497617164732398698e-01,4.254004740822586172e-01,3.994011281938836810e-01,3.725560703923283534e-01,3.456783465276553891e-01,3.195697536731482713e-01,2.949914215766615833e-01,2.726378905686981935e-01,2.531153432273065551e-01,2.369243106012953737e-01,2.244468888157954423e-01,2.159382915322882457e-01,2.115224385402224017e-01,2.111912381216837220e-01,2.148072462572540309e-01,2.221094556306000278e-01,2.327220529842091157e-01,2.461660552982726513e-01,2.618737680035786441e-01,2.792059842221935040e-01,2.974717555108836176e-01,3.159504160328144295e-01,3.339153489189463087e-01,3.506587702991197930e-01,3.655166032974152546e-01,3.778923529154622485e-01,3.872788019156270245e-01,3.932763492029189845e-01,3.956069171021829867e-01,3.941225614595236237e-01,3.888082153441771438e-01,3.797783589186674025e-01,3.672678021959110417e-01,3.516171570007933789e-01,3.332539226684240186e-01,3.126703844140306110e-01,2.903996995519906310e-01,2.669916111218706978e-01,2.429891791074861307e-01,2.189077659139561371e-01,1.952172745136752929e-01,1.723283411743452564e-01,1.505828601259548150e-01,1.302488952542853740e-01,1.115197411946975831e-01,9.451665466801609239e-02
1.221392041513105486e-01,1.428140817799524176e-01,1.655867685338785200e-01,1.903869447570122886e-01,2.170824732498497778e-01,2.454754622280938547e-01,2.753005501430887403e-01,3.062257636465976485e-01,3.378562030462244348e-01,3.697406910299820826e-01,4.013813861182011222e-01,4.322462189698589308e-01,4.617838643940709864e-01,4.894408216155374802e-01,5.146800464474896586e-01,5.370004672967078063e-01,5.559566274084115634e-01,5.711776328442879080e-01,5.823845531966564959e-01,5.894054232738015209e-01,5.921870316592591221e-01,5.908027580842811766e-01,5.854558367857602974e-01,5.764775767673246953e-01,5.643202595254166454e-01,5.495446554613092616e-01,5.328023445349643339e-01,5.148132849581760206e-01,4.963393339327208942e-01,4.781546729853013988e-01,4.610143126822707216e-01,4.456220325446527686e-01,4.325992376005396434e-01,4.224562705508236315e-01,4.155676978322625503e-01,4.121529822191318804e-01,4.122637616262728733e-01,4.157786762390158763e-01,4.224063326081160530e-01,4.316965787434864366e-01,4.430598095425079541e-01,4.557935537000954995e-01,4.691151424494285904e-01,4.821988602016304970e-01,4.942156600751012596e-01,5.043733225324217306e-01,5.119548651231538017e-01,5.163530880792923661e-01,5.170993645672697925e-01,5.138851429376317670e-01,5.065750956768068081e-01,4.952113893645114784e-01,4.800091175732538740e-01,4.613434869271351713e-01,4.397298299055423243e-01,4.157978976602168530e-01,3.902621343764549056e-01,3.638897378202407551e-01,3.374682702111304056e-01,3.117744156429841373e-01,2.875452133879277672e-01,2.654527673878711025e-01,2.460830814560056590e-01,2.299193360479771242e-01,2.173296385646327766e-01,2.085590677356334022e-01,2.037257042577829413e-01,2.028202923710072381e-01,2.057091967767877561e-01,2.121403837426845407e-01,2.217522368670420962e-01,2.340850886015152510e-01,2.485953836882571488e-01,2.646723729376719292e-01,2.816571579349129717e-01,2.988637730417019189e-01,3.156018147602195900e-01,3.311999330705842071e-01,3.450293130799422237e-01,3.565261279888341517e-01,3.652118629338840794e-01,3.707104139373600393e-01,3.727609674819932217e-01,3.712258631611343729e-01,3.660929217787745049e-01,3.574720611967447947e-01,3.455863915037485912e-01,3.307583450922620960e-01,3.133917215199571449e-01,2.939507813683071014e-01,2.729376851114569402e-01,2.508696297211470139e-01,2.282569858970501520e-01,2.055835917181053074e-01,1.832901325981906582e-01,1.617612576914747580e-01,1.413167776973335843e-01,1.222069867906769580e-01,1.046118776154409125e-01,8.864379304383064595e-02
1.177705167246769630e-01,1.376875390500948426e-01,1.596698182121528142e-01,1.836689190816093997e-01,2.095791401868896953e-01,2.372328786291655056e-01,2.663978452346561498e-01,2.967765039098767543e-01,3.280080451621698590e-01,3.596731174119087160e-01,3.913014334923178295e-01,4.223822469486886444e-01,4.523775575378477520e-01,4.807377625433507107e-01,5.069193257362920590e-01,5.304038953480166851e-01,5.507181733538044632e-01,5.674537284383838198e-01,5.802858624024183065e-01,5.889905926612098996e-01,5.934588094603386876e-01,5.937067116814186418e-01,5.898817236014471943e-01,5.822632476463006634e-01,5.712578123469815861e-01,5.573884237019328669e-01,5.412782113786828164e-01,5.236287645696089399e-01,5.051938590690945308e-01,4.867495688552547217e-01,4.690620133320004270e-01,4.528541974715185048e-01,4.387735404942507134e-01,4.273617466161129252e-01,4.190286399004499729e-01,4.140314601063014854e-01,4.124608984844032600e-01,4.142348480926601462e-01,4.191004644348491071e-01,4.266446967933566481e-01,4.363129815751451979e-01,4.474353138994507928e-01,4.592584633057431032e-01,4.709827059100324398e-01,4.818011394627848554e-01,4.909394564185703969e-01,4.976939932197409489e-01,5.014659618182301104e-01,5.017900007240067017e-01,4.983555437947724820e-01,4.910199697168594613e-01,4.798130276089911384e-01,4.649325913354735440e-01,4.467323310907981848e-01,4.257023617516237923e-01,4.024442962286166603e-01,3.776423721698217162e-01,3.520324189855967290e-01,3.263703911087219578e-01,3.014020285872313076e-01,2.778349451972189077e-01,2.563141229395325960e-01,2.374014491189044562e-01,2.215596057663190566e-01,2.091403425175135666e-01,2.003769552137106835e-01,1.953806637668543678e-01,1.941405323602908017e-01,1.965265899228494373e-01,2.022958676475987427e-01,2.111011469317779221e-01,2.225022786342719661e-01,2.359799695732434366e-01,2.509519182661961167e-01,2.667911119881014037e-01,2.828459746796513907e-01,2.984618934630903220e-01,3.130034720182960362e-01,3.258766884078272974e-01,3.365500009767191658e-01,3.445733738456634443e-01,3.495942020508785442e-01,3.513692151599268065e-01,3.497716260218250994e-01,3.447930560617379347e-01,3.365400884278452187e-01,3.252256464798076729e-01,3.111557350997927185e-01,2.947123839143544477e-01,2.763338666184206316e-01,2.564934183372364340e-01,2.356777219518769728e-01,2.143663835587750754e-01,1.930134757902204345e-01,1.720320131513129180e-01,1.517819594339586131e-01,1.325620803095370892e-01,1.146056709867386419e-01,9.807993308733252424e-02,8.308856529842682803e-02
1.142475463726065760e-01,1.334715070890003241e-01,1.547219927588174559e-01,1.779702602532182154e-01,2.031348986259738643e-01,2.300765941179122032e-01,2.585943760297587102e-01,2.884237341550258682e-01,3.192369669966164669e-01,3.506460659152978443e-01,3.822083627132343286e-01,4.134350668871347723e-01,4.438026950484549871e-01,4.727672515151277732e-01,4.997808604381696052e-01,5.243103827845848608e-01,5.458573850017733875e-01,5.639786711712531098e-01,5.783064592994853204e-01,5.885671880355952679e-01,5.945978948934161901e-01,5.963591213884886777e-01,5.939433814789483179e-01,5.875783799391940398e-01,5.776243841049091277e-01,5.645654274835368858e-01,5.489943433262211014e-01,5.315919721625137484e-01,5.131012380397100836e-01,4.942971207401558043e-01,4.759538427353383616e-01,4.588108191657663260e-01,4.435390692203460827e-01,4.307098450110712906e-01,4.207671918324000782e-01,4.140060097668663563e-01,4.105569450585361824e-01,4.103791104381824262e-01,4.132612320937676387e-01,4.188313677632790610e-01,4.265748604225574891e-01,4.358597136258064442e-01,4.459681281880866210e-01,4.561325563138103889e-01,4.655743372725439366e-01,4.735428026592966022e-01,4.793526964957036118e-01,4.824178539618016459e-01,4.822793194312699483e-01,4.786264450429034145e-01,4.713099694003953233e-01,4.603465968914484119e-01,4.459151399669231131e-01,4.283448056027022721e-01,4.080966613229913831e-01,3.857396704234961060e-01,3.619229155841141576e-01,3.373457230559639419e-01,3.127273582262976026e-01,2.887778031822611502e-01,2.661708746216375765e-01,2.455206303697181069e-01,2.273616822777659585e-01,2.121337183170773077e-01,2.001702673742251082e-01,1.916915375893657181e-01,1.868010328999638037e-01,1.854856009913443404e-01,1.876185768589970215e-01,1.929657393918486341e-01,2.011938689848934425e-01,2.118817567899025645e-01,2.245335487287519471e-01,2.385942943546800477e-01,2.534675054820064721e-01,2.685344155086113460e-01,2.831744802250664717e-01,2.967864949257221219e-01,3.088095457862379267e-01,3.187428918323829130e-01,3.261638108231370015e-01,3.307424553470974526e-01,3.322528630170514807e-01,3.305794453133088506e-01,3.257185315841442108e-01,3.177748471893884208e-01,3.069531304667841298e-01,2.935454115612755599e-01,2.779147570598990979e-01,2.604765016665944732e-01,2.416781226163860763e-01,2.219789539017362756e-01,2.018308851854353769e-01,1.816610534200264748e-01,1.618573305006964225e-01,1.427571601250849365e-01,1.246400265374626309e-01,1.077235719402058062e-01,9.216314020514483618e-02,7.805432940631087946e-02
1.117982579382667263e-01,1.304144444693319527e-01,1.510107187338932955e-01,1.735749919009790254e-01,1.980471023040825673e-01,2.243131122516249520e-01,2.522007248405549462e-01,2.814762206959461888e-01,3.118433146591129690e-01,3.429443101749968248e-01,3.743638802225769946e-01,4.056357246977272402e-01,4.362522433854392756e-01,4.656772215687030037e-01,4.933613554444568616e-01,5.187602538595659230e-01,5.413543520504241480e-01,5.606699759540475503e-01,5.763006185908755574e-01,5.879273504718799392e-01,5.953372008729902465e-01,5.984383306208277409e-01,5.972708799165469262e-01,5.920125209963228441e-01,5.829779724978298994e-01,5.706120304563560008e-01,5.554760233063171793e-01,5.382279829654869063e-01,5.195972151379628645e-01,5.003543219564031697e-01,4.812780523442310998e-01,4.631206063115772542e-01,4.465731798396480601e-01,4.322335941006615889e-01,4.205778002611423871e-01,4.119368896701112170e-01,4.064809761221455653e-01,4.042109654724984624e-01,4.049588068689907727e-01,4.083963524212034790e-01,4.140524648981006028e-01,4.213375350036699940e-01,4.295741308445891193e-01,4.380321315673217364e-01,4.459664213144325928e-01,4.526550602985479621e-01,4.574358215597635891e-01,4.597390905444227460e-01,4.591153653775421617e-01,4.552559531198798193e-01,4.480059056780787974e-01,4.373687441727033831e-01,4.235030426768141010e-01,4.067114396821501776e-01,3.874230791260545592e-01,3.661708194496465230e-01,3.435647660018191218e-01,3.202637685029535719e-01,2.969464838275970853e-01,2.742834502429748467e-01,2.529113780612334828e-01,2.334105660677562588e-01,2.162860385662430385e-01,2.019526983862305614e-01,1.907245351182874638e-01,1.828077348597297314e-01,1.782974169815149945e-01,1.771776730170120384e-01,1.793245910106697760e-01,1.845119963425847220e-01,1.924197037640643648e-01,2.026441312921365145e-01,2.147111540953786091e-01,2.280910612622938649e-01,2.422154145238687717e-01,2.564954990571254312e-01,2.703419146968233377e-01,2.831847005530012118e-01,2.944932407778155237e-01,3.037950885295680470e-01,3.106927908562185370e-01,3.148778151930240465e-01,3.161407760569367453e-01,3.143773363210705662e-01,3.095893995201519644e-01,3.018814979507210561e-01,2.914525898566340256e-01,2.785837788238628154e-01,2.636227313345550494e-01,2.469657698577683580e-01,2.290387411728560807e-01,2.102777936448273766e-01,1.911111429618390090e-01,1.719427722859172558e-01,1.531388161007406490e-01,1.350171386224170433e-01,1.178403612670775591e-01,1.018123428337612962e-01,8.707789149078917768e-02,7.372530541765710821e-02
1.106310608972400356e-01,1.287419151969214637e-01,1.487770229375658115e-01,1.707371311381705170e-01,1.945794694236873956e-01,2.202117424258308309e-01,2.474868950215237118e-01,2.761990505660035788e-01,3.060810524946532274e-01,3.368040483457951373e-01,3.679795349767208124e-01,3.991642278766862062e-01,4.298680212834318226e-01,4.595651675757943533e-01,4.877086264790539971e-01,5.137473240535483932e-01,5.371458302513869576e-01,5.574057285522199257e-01,5.740877317905451749e-01,5.868334164470894176e-01,5.953853246145718314e-01,5.996041369073568106e-01,5.994816639019426852e-01,5.951485442710859886e-01,5.868757722340832705e-01,5.750694941964770157e-01,5.602588953169259645e-01,5.430774155093356370e-01,5.242379611113896498e-01,5.045031816547395076e-01,4.846522306931692614e-01,4.654456992157133266e-01,4.475905794957686368e-01,4.317071733639544773e-01,4.182997968912263165e-01,4.077329563096132592e-01,4.002143879757141809e-01,3.957859849121670992e-01,3.943231956815561046e-01,3.955430036355646051e-01,3.990201040661447984e-01,4.042104228158460155e-01,4.104806916579097353e-01,4.171424407021299130e-01,4.234885102881248975e-01,4.288300431558041415e-01,4.325319040033472895e-01,4.340445911809150403e-01,4.329309479487217782e-01,4.288863322800052780e-01,4.217513392137685613e-01,4.115166553494936652e-01,3.983201235106707538e-01,3.824365678233238031e-01,3.642613388928190310e-01,3.442888550991188290e-01,3.230876183709544547e-01,3.012732618155065656e-01,2.794811453212787677e-01,2.583398684766913811e-01,2.384468422509992691e-01,2.203467826892844261e-01,2.045136947083874002e-01,1.913366336729310502e-01,1.811092931569731890e-01,1.740232872745285375e-01,1.701648833455645105e-01,1.695148933323499529e-01,1.719514391185945623e-01,1.772553490779359975e-01,1.851179994748850810e-01,1.951514618018798941e-01,2.069008371276703506e-01,2.198586379575421801e-01,2.334810120676400758e-01,2.472054951466665373e-01,2.604698419857192637e-01,2.727313380540795640e-01,2.834858570877146766e-01,2.922858289053953951e-01,2.987562354068325488e-01,3.026077761827469792e-01,3.036464449543984645e-01,3.017789315559386010e-01,2.970134996573861041e-01,2.894562683408741233e-01,2.793031209004646076e-01,2.668277492331775358e-01,2.523665901102553066e-01,2.363015975782901124e-01,2.190419073615371692e-01,2.010054762348675861e-01,1.826017225405117128e-01,1.642160622962990091e-01,1.461970445455355316e-01,1.288465603065276910e-01,1.124133544301249565e-01,9.708983115948434384e-02,8.301193174365666116e-02,7.026169109995801521e-02
